"Position (mm) Run #1";"Position (mm) Run #2";"Position (mm) Run #3";"Position (mm) Run #4";"Position (mm) Run #5";"Position (mm) Run #6";"Position (mm) Run #7";"Position (mm) Run #8";"Position (mm) Run #9";"Position (mm) Run #10";"Position (mm) Run #11";"Position (mm) Run #12";"Position (mm) Run #13"
28,5432;-6,7658;19,1584;17,3927;11,5070;-7,8375;13,2440;1,6531;-14,4989;0,4879;19,2816;12,1263;-0,9490
30,2805;-7,9702;20,2254;15,5171;9,9412;-6,8059;13,2440;2,3242;-12,0926;2,5507;19,1272;11,2661;-1,8092
31,8461;-9,1909;20,9132;13,4519;8,5817;-5,7905;13,2440;3,2008;-9,6863;4,6134;18,7832;10,4058;-2,6694
33,2398;-10,2070;21,6188;11,4039;7,0330;-4,5705;13,2613;3,8886;-7,2963;6,6932;18,4567;9,5456;-3,5296
34,4618;-11,4275;22,1525;9,1664;5,5012;-3,5553;13,0893;4,5765;-4,7182;8,5671;17,9582;8,7025;-4,3898
35,5303;-12,4759;22,4965;6,9289;3,7635;-2,3517;12,9346;5,2643;-2,1401;10,6642;17,2701;7,6702;-5,2665
36,2182;-13,3361;22,8582;4,6915;2,2148;-1,1481;12,5906;5,9522;0,4379;12,3661;16,5994;6,6379;-5,9382
36,9245;-14,1963;23,0480;2,4540;0,6828;0,0554;12,2465;6,6401;3,0160;14,2744;15,7392;5,6225;-6,8148
37,4775;-15,0724;23,0658;0,2166;-1,0546;1,2590;11,9197;7,3449;5,6110;15,9935;14,8964;4,4181;-7,5029
37,6680;-15,7606;22,8938;-2,0209;-2,6033;2,4626;11,4037;7,8609;8,0003;17,7477;13,8641;3,1969;-8,2073
37,6865;-16,4645;22,7396;-4,2583;-4,1520;3,6662;10,8876;8,3768;10,6127;19,1056;12,8317;2,1813;-8,7071
37,5331;-16,9806;22,4133;-6,4958;-5,7007;4,8697;10,3887;8,8927;12,8299;20,6882;11,8339;0,9769;-9,4115
37,2075;-17,5125;21,9150;-8,7495;-7,2494;6,0903;9,7005;9,4258;15,2536;21,8918;10,4402;-0,2442;-9,9437
36,7284;-17,8722;21,2268;-10,8147;-8,8143;7,1220;9,0124;9,7697;17,4882;23,1132;9,2529;-1,2599;-10,2716
35,8682;-18,0443;20,5564;-12,8799;-10,1909;8,1537;8,3243;10,1137;19,7580;24,1449;7,8593;-2,4643;-10,8199
35,0448;-18,2163;19,6962;-14,9611;-11,5674;9,1853;7,6532;10,4577;21,6312;25,2124;6,6889;-3,6852;-10,9758
33,8587;-18,4197;18,8712;-16,8699;-12,9600;10,2342;6,7929;10,8188;23,7296;25,9002;5,1232;-4,7011;-11,3359
32,5005;-18,2320;17,6492;-18,5908;-14,1644;11,0768;5,9327;11,0080;25,4667;26,6240;3,7467;-5,9219;-11,5079
30,9700;-18,2635;16,6344;-20,3117;-15,3847;12,1430;5,0725;10,9908;27,0140;26,9680;2,3869;-6,9705;-11,6960
29,2491;-17,9195;15,4474;-22,0636;-16,4170;12,8135;4,2123;11,1800;28,5794;27,3300;0,8215;-7,8144;-11,6960
27,5643;-17,5755;14,0708;-23,4402;-17,4651;13,6907;3,3689;11,1800;29,9730;27,5200;-0,5384;-8,8630;-11,7121
25,4991;-17,2474;12,7116;-24,8321;-18,3253;14,3959;2,3198;11,1972;31,2129;27,5380;-2,1036;-9,7232;-11,5401
23,4517;-16,7314;11,1629;-26,0519;-19,2169;14,9118;1,4596;11,0252;32,0727;27,3660;-3,4637;-10,5995;-11,3681
21,2142;-16,2314;9,6142;-27,0995;-19,7173;15,4277;0,6161;10,8532;32,9508;27,2300;-5,0288;-11,2716;-11,1961
19,0120;-15,5594;8,0825;-27,9597;-20,4367;15,9611;-0,4329;10,6812;33,6753;26,7319;-6,4054;-12,1639;-11,0402
16,4301;-14,6996;6,3447;-28,8504;-20,7808;16,3225;-1,2765;10,5264;34,0193;26,0438;-7,7819;-12,6639;-10,7123
13,8481;-13,8398;4,8129;-29,3665;-21,1248;16,4945;-2,3253;10,1823;34,4000;25,3736;-9,1747;-13,3840;-10,1964
11,2662;-12,9960;3,0920;-29,9128;-21,5000;16,6665;-3,1855;9,8383;34,4184;24,5313;-10,3791;-13,7121;-9,6805
8,7014;-11,9643;1,3712;-30,0849;-21,5000;16,8560;-4,0458;9,5114;34,2647;23,5168;-11,5835;-14,2441;-9,1646
5,9472;-10,9487;-0,3497;-30,2871;-21,5156;16,8560;-4,9060;8,9953;33,9390;22,3124;-12,8039;-14,6041;-8,6649
3,1929;-9,7451;-2,0705;-30,1151;-21,3436;16,8735;-5,7662;8,4792;33,4413;21,1434;-13,8363;-14,7761;-7,9770
0,4387;-8,5416;-3,7914;-29,9583;-21,1872;16,7190;-6,6427;7,9631;32,7714;19,5770;-14,8845;-14,9640;-7,2891
-2,3320;-7,3380;-5,5286;-29,6447;-20,8588;16,3575;-7,3309;7,4641;31,9295;18,2356;-15,7447;-14,9640;-6,6176
-4,8975;-6,1507;-7,0773;-28,9568;-20,3429;16,2204;-8,0190;6,7760;30,9336;16,5148;-16,6207;-14,9799;-5,7578
-7,6680;-4,7589;-8,6260;-28,2842;-19,8426;15,7043;-8,7071;6,0878;29,5570;14,7939;-17,3089;-14,8079;-4,8980
-10,2499;-3,5718;-10,1747;-27,4397;-19,1705;15,1882;-9,4115;5,3997;28,1985;13,0903;-18,0128;-14,6518;-4,0382
-12,8319;-2,1963;-11,7395;-26,4233;-18,3107;14,6895;-9,9275;4,7115;26,6498;11,1973;-18,5446;-14,3079;-3,1785
-15,4297;-0,8209;-13,1160;-25,2351;-17,4667;14,0014;-10,4436;4,0234;25,1370;9,3214;-18,8886;-13,9799;-2,3187
-17,8552;0,5546;-14,5085;-23,8597;-16,4350;13,3133;-10,9758;3,3521;23,2618;7,2391;-19,2483;-13,4639;-1,4589
-20,0926;1,9468;-15,7130;-22,5152;-15,4192;12,6424;-11,3198;2,4751;21,1965;5,3630;-19,4203;-12,9480;-0,6157
-22,3456;3,1335;-16,9332;-20,7805;-14,2156;11,7994;-11,6639;1,8037;19,1489;3,2978;-19,6237;-12,4641;0,4326
-24,4263;4,5090;-17,9655;-19,2646;-13,0280;10,7499;-12,0240;0,9268;16,9114;1,2325;-19,4360;-11,5883;1,2924
-26,3193;5,9014;-19,0292;-17,3736;-11,6525;9,9069;-12,1960;0,2553;14,6914;-0,8327;-19,4674;-10,9165;2,1522
-28,2429;7,1050;-19,7017;-15,4826;-10,2932;8,8746;-12,3680;-0,6215;12,2817;-2,8979;-19,1234;-10,0567;3,0120
-29,8067;8,3085;-20,5931;-13,6076;-8,7297;7,8593;-12,5560;-1,2931;9,8720;-4,9632;-18,7951;-9,1969;3,8718
-31,1833;9,5121;-21,1092;-11,5609;-7,3705;6,6379;-12,5560;-2,1533;7,4794;-7,0447;-18,2792;-8,3534;4,7316
-32,5899;10,7329;-21,6409;-9,3102;-5,8232;5,6225;-12,5720;-3,0300;4,8974;-8,9378;-17,7790;-7,3217;5,5914
-33,6372;11,7646;-21,9849;-7,2637;-4,2759;4,4181;-12,4000;-3,7181;2,2987;-10,8308;-17,0912;-6,2900;6,4681
-34,5123;12,7963;-22,3600;-5,0292;-2,7451;3,2137;-12,2441;-4,4063;-0,0943;-12,7239;-16,4191;-5,2747;7,1560
-35,2153;13,8453;-22,3600;-2,7946;-1,0094;2,0093;-11,9001;-5,0944;-2,6763;-14,6328;-15,5752;-4,0547;7,8438
-35,7463;14,7225;-22,3755;-0,5601;0,5212;0,8048;-11,5561;-5,7826;-5,2582;-16,3695;-14,5435;-3,0395;8,5317
-36,1052;15,4103;-22,2035;1,6577;2,2571;-0,3996;-11,2122;-6,4870;-7,8564;-17,9182;-13,5118;-1,8359;9,2367
-36,3068;16,0982;-22,0626;4,0809;3,8044;-1,6040;-10,8843;-6,9868;-10,2661;-19,4826;-12,4962;-0,6323;9,7526
-36,1497;16,8035;-21,5467;6,3324;5,3517;-2,8084;-10,3684;-7,6912;-12,6918;-20,8748;-11,2926;0,5879;10,2685
-35,8206;17,3195;-21,0464;8,3781;6,8990;-4,0293;-9,8686;-8,2073;-14,9293;-22,0792;-10,1052;1,6029;10,8016
-35,3195;17,8529;-20,3585;10,6298;8,4634;-5,0452;-9,1808;-8,7396;-17,1667;-23,2991;-8,7297;2,8065;11,1456
-34,6466;18,1969;-19,6863;12,6926;9,8217;-6,2660;-8,4929;-9,0836;-19,4199;-24,3468;-7,3543;4,0269;11,5068
-33,8167;18,5584;-18,8422;14,7727;11,3862;-7,2983;-7,8050;-9,4276;-21,5007;-25,2224;-5,9788;5,0586;11,6788
-32,6131;18,7480;-17,8106;16,6637;12,7790;-8,3306;-7,1335;-9,7717;-23,4092;-25,9106;-4,6198;6,0733;11,8508
-31,4397;18,7480;-16,7947;18,5546;13,9826;-9,3791;-6,2573;-10,1319;-25,1301;-26,6294;-3,0560;7,2939;12,0400
-29,8924;18,7656;-15,6070;20,4809;15,1861;-10,2393;-5,5859;-10,3039;-26,8662;-26,9734;-1,6971;8,3427;12,0400
-28,3603;18,5936;-14,2315;22,0282;16,4072;-11,0995;-4,7261;-10,4759;-28,4454;-27,3327;-0,1331;9,2025;12,0400
-26,6718;18,4391;-12,8561;23,5934;17,4389;-11,9597;-3,8663;-10,6640;-29,6498;-27,5200;1,2256;10,0622;12,0573
-24,6090;18,1127;-11,4967;24,9688;18,4881;-12,8360;-3,0230;-10,6640;-30,8694;-27,5353;2,7897;10,9220;11,9025
-22,5618;17,5966;-9,9494;26,3622;19,3655;-13,5401;-1,9748;-10,6640;-31,9167;-27,3786;4,1483;11,7990;11,5412
-20,3272;17,0805;-8,4021;27,6019;20,0534;-14,0562;-1,1150;-10,6801;-32,8070;-27,0499;5,7125;12,4869;11,4037
-18,1084;16,5819;-6,8711;28,4616;20,7589;-14,5722;-0,2718;-10,5081;-33,3230;-26,5340;7,0880;13,1921;10,8704
-15,7180;15,9112;-5,1519;29,3395;21,2749;-15,1042;0,7766;-10,3361;-33,8690;-26,0487;8,4805;13,7080;10,5435
-13,1399;15,0336;-3,4328;30,0455;21,8085;-15,4482;1,6196;-10,1641;-34,0411;-25,2043;9,6841;14,2239;10,0275
-10,5618;14,3802;-1,7136;30,5796;22,1702;-15,8081;2,6681;-10,0083;-34,2429;-24,1726;10,8876;14,7572;9,5114
-8,0000;13,3479;0,0055;30,9236;22,3600;-15,9801;3,5279;-9,6643;-34,0859;-23,1564;12,0912;15,1186;9,0124
-5,2502;12,3156;1,7246;31,3040;22,3600;-16,1680;4,3877;-9,3365;-33,7569;-21,9529;13,3121;15,2906;8,3243
-2,5004;11,2833;3,4606;31,3222;22,3778;-16,1680;5,2474;-8,8206;-33,2559;-20,7649;14,3612;15,4626;7,6532
0,2494;10,2681;4,9910;31,1684;22,2058;-16,1838;6,1072;-8,3047;-32,5831;-19,4051;15,2209;15,6520;6,7760
2,9992;9,0637;6,7101;30,8426;22,0515;-16,0277;6,9840;-7,7888;-31,7384;-17,8736;16,0807;15,6694;6,1048
5,7490;7,8763;8,4464;30,3447;21,7252;-15,6837;7,6548;-7,2891;-30,7218;-16,1544;16,9580;15,4974;5,2446
8,5159;6,4828;9,9937;29,6565;21,2268;-15,3398;8,5317;-6,5850;-29,5485;-14,4353;17,6634;15,3428;4,3843
11,0939;5,2953;11,5582;29,0046;20,5387;-15,0117;9,2367;-6,0854;-28,0012;-12,7321;18,1793;14,9988;3,5241
13,6720;3,9188;12,9336;27,9723;19,8682;-14,4958;9,7355;-5,3975;-26,4539;-10,8573;18,7128;14,6548;2,6639
16,2675;2,5422;14,3091;26,9580;19,0080;-13,9958;10,4405;-4,7097;-24,9374;-8,7783;19,0568;14,3455;1,8204
18,6738;1,1489;15,7020;25,7715;18,1653;-13,3079;10,9564;-4,0382;-23,0620;-6,9037;19,4184;13,6400;0,7714
21,0978;-0,0388;16,9055;24,4128;17,1330;-12,6361;11,4896;-3,1620;-20,9992;-4,8409;19,6080;13,1412;-0,0888
23,3502;-1,4154;18,1267;22,8641;16,1182;-11,7763;11,8163;-2,4906;-18,9364;-2,7781;19,6256;12,4531;-0,9490
25,4130;-2,7919;19,1760;21,3509;14,9312;-10,9165;12,3667;-1,6143;-16,9053;-0,7154;19,4536;11,7822;-1,7926
27,5117;-4,1849;20,0357;19,4402;13,5373;-10,0567;12,5214;-0,9430;-14,4830;1,3474;19,2816;10,9220;-2,8415
29,2309;-5,3730;20,9132;17,7544;12,3501;-9,2131;12,8827;-0,0666;-12,2805;3,4102;19,1448;10,0618;-3,7017
30,9682;-6,7658;21,6188;15,6718;10,9908;-8,1814;13,0720;0,6046;-9,6863;5,4729;18,6287;9,2187;-4,5619
32,5521;-7,9702;22,1525;13,7961;9,4250;-7,1660;13,0547;1,4811;-7,2963;7,5527;18,1127;8,1864;-5,4385
33,7556;-9,1747;22,4965;11,7481;8,0825;-5,9461;13,2440;2,1522;-4,7182;9,4437;17,6141;7,1540;-6,1103
34,9960;-10,3952;22,8582;9,5106;6,3447;-4,9308;13,2613;3,0288;-2,1236;11,3346;16,9435;6,1217;-6,9868
35,8558;-11,4275;23,0302;7,2732;4,7960;-3,7272;13,0893;3,7167;0,2661;13,2429;16,0833;5,1063;-7,6749
36,7525;-12,4759;23,2378;5,0357;3,2473;-2,5237;12,9173;4,3877;2,8441;14,9620;15,2405;3,9019;-8,3631
37,2685;-13,3201;23,0658;2,7983;1,7154;-1,3201;12,7626;5,2813;5,4222;16,6986;14,2082;2,6807;-9,0674
37,8400;-14,3843;22,9116;0,5608;-0,0222;-0,1165;12,4185;5,7802;8,0173;18,2459;13,1932;1,6651;-9,5835
37,8400;-15,0724;22,5676;-1,6766;-1,5709;1,0871;12,0745;6,4681;10,4236;19,8109;11,9887;0,4607;-10,1157
37,8585;-15,7606;22,2591;-3,9141;-3,1196;2,2907;11,7477;7,1730;12,8299;21,2040;10,7843;-0,7603;-10,4436
37,7236;-16,4645;21,5709;-6,1516;-4,6518;3,4942;11,2316;7,6889;15,2536;22,4076;9,5970;-1,7761;-10,9758
37,2260;-16,9806;20,8828;-8,4052;-6,4054;4,7147;10,7156;8,2048;17,5057;23,6290;8,2205;-2,9805;-11,3359
36,5564;-17,5125;20,2300;-10,4544;-7,7656;5,7294;10,2166;8,7207;19,5685;24,6965;6,8439;-4,2014;-11,5079
35,7146;-17,8722;19,1977;-12,7239;-9,3305;6,9500;9,5285;9,2538;21,6489;25,3843;5,4843;-5,2337;-11,6799
34,7007;-18,0443;18,1653;-14,6169;-10,7071;7,9817;8,8404;9,5806;23,5399;26,0722;3,9188;-6,2660;-11,8680
33,5146;-18,2163;17,1505;-16,5099;-12,0836;9,0134;8,1522;10,1308;25,4667;26,7960;2,5590;-7,2983;-11,8680
32,1746;-18,4040;15,9636;-18,4187;-13,4922;10,0451;7,4811;10,2857;27,0140;27,1400;0,9936;-8,3468;-11,8680
30,4537;-18,4197;14,5870;-20,1396;-14,5085;11,0940;6,6209;10,6468;28,5794;27,5200;-0,3663;-9,2071;-11,8841
28,7510;-18,2635;13,2278;-21,8916;-15,7288;11,9710;5,7607;10,8188;29,9911;27,5200;-1,9316;-10,0673;-11,7281
26,8759;-17,9195;11,6791;-23,2681;-16,7611;12,6416;4,9005;10,9908;31,0228;27,5380;-3,2916;-10,9436;-11,3681
24,8107;-17,5755;10,1304;-24,6447;-17,8092;13,5187;4,0403;11,1800;32,0727;27,3840;-4,8567;-11,6317;-11,2122
22,7810;-17,2474;8,5817;-26,0519;-18,6851;14,2066;3,1969;11,1800;32,9508;27,0580;-6,2333;-12,3199;-10,8843
20,3714;-16,7314;7,0500;-27,0995;-19,3733;14,9118;2,1478;11,1972;33,6753;26,5599;-7,6098;-13,0240;-10,3684
17,9617;-16,2472;5,3292;-27,9597;-20,0771;15,4452;1,3043;11,0080;34,0193;25,8897;-9,0026;-13,5561;-9,8525
15,5694;-15,3715;3,6083;-28,8504;-20,6088;15,7891;0,2553;11,0252;34,4000;25,0474;-10,2070;-13,9001;-9,3365
13,0048;-14,6996;1,8874;-29,3665;-20,9528;16,1331;-0,6049;10,8704;34,4184;24,0151;-11,4114;-14,2441;-8,8368
10,2334;-13,8398;0,1666;-29,8977;-21,3124;16,4945;-1,4485;10,5264;34,2647;23,0006;-12,6319;-14,6041;-8,1490
7,6685;-12,9960;-1,5543;-30,2720;-21,5000;16,6665;-2,4974;10,1823;33,9390;21,8139;-13,6642;-14,7761;-7,4774
4,9143;-11,9804;-3,2916;-30,2720;-21,5000;16,8560;-3,3576;9,8383;33,4413;20,4374;-14,7124;-14,9640;-6,6013
2,1601;-10,7607;-4,8239;-30,2871;-21,5156;16,8560;-4,2178;9,4942;32,7714;19,0784;-15,5726;-14,9799;-5,9298
-0,5941;-9,7451;-6,5611;-30,1303;-21,3592;16,8735;-5,0780;9,1673;31,9295;17,5473;-16,4487;-14,8079;-5,0700
-3,3483;-8,5416;-8,0936;-29,8015;-21,0152;16,7015;-5,9546;8,6512;30,9154;15,8264;-17,1368;-14,6359;-4,2102
-6,1188;-7,3380;-9,8467;-29,3159;-20,6868;16,5470;-6,6264;8,1522;29,7291;14,1229;-17,8407;-14,4799;-3,3504
-8,6846;-6,1507;-11,2072;-28,4561;-20,1709;16,2029;-7,5029;7,4471;28,3706;12,2299;-18,3725;-14,1359;-2,5071
-11,4709;-4,7753;-12,7719;-27,5963;-19,6863;15,8763;-8,1910;6,9480;26,8399;10,3368;-18,7166;-13,8079;-1,4589
-13,8647;-3,3834;-14,1644;-26,7672;-18,8265;15,3603;-8,8954;6,2599;25,1370;8,4438;-19,0763;-13,3079;-0,5991
-16,4624;-2,1963;-15,3688;-25,5790;-17,9668;14,8616;-9,3953;5,5717;23,2439;6,5677;-19,2483;-12,6041;0,2607
-18,8878;-0,8209;-16,5891;-24,2035;-17,1228;14,1734;-10,0996;4,8836;21,3686;4,5025;-19,4360;-12,1202;1,1038
-21,1253;0,5546;-17,6214;-22,8436;-16,1069;13,5026;-10,6318;4,2123;19,3210;2,4373;-19,4517;-11,2443;2,1522
-23,3937;1,9300;-18,6694;-21,3118;-14,8874;12,6251;-10,9597;3,3353;17,0835;0,3720;-19,2954;-10,5726;3,0120
-25,2868;3,3055;-19,5296;-19,5927;-13,8876;11,9715;-11,4918;2,6471;14,8635;-1,6932;-18,9514;-9,7290;3,8718
-27,1951;4,6978;-20,4211;-17,8893;-12,5122;10,9220;-11,8519;1,9757;12,4538;-3,7585;-18,6074;-8,6811;4,7316
-28,9312;5,8844;-20,9216;-16,0142;-11,1367;10,0789;-12,0079;1,1155;10,0613;-5,8401;-18,2949;-7,8375;5,5914
-30,4950;7,2769;-21,6409;-13,9514;-9,7613;9,0466;-12,3680;0,2386;7,4623;-7,7168;-17,5913;-6,8059;6,4681
-31,8866;8,4805;-21,9849;-11,8887;-8,4021;8,0314;-12,5560;-0,4329;5,0695;-9,7982;-17,1070;-5,7905;7,1560
-33,1060;9,7012;-22,3445;-9,8420;-6,8548;6,8099;-12,5560;-1,3097;2,4876;-11,6913;-16,2472;-4,5705;7,8438
-34,1533;10,7157;-22,5320;-7,5912;-5,3075;5,7946;-12,5560;-1,9812;-0,0943;-13,6003;-15,3874;-3,5553;8,5317
-35,0284;11,9365;-22,5475;-5,5448;-3,7602;4,5902;-12,5720;-2,8580;-2,6928;-15,3371;-14,5435;-2,3352;9,2367
-35,7463;12,9855;-22,3755;-3,3268;-2,2294;3,3857;-12,4000;-3,5461;-5,0861;-16,8858;-13,5278;-1,3201;9,7526
-36,1052;13,8453;-22,2346;-0,9039;-0,4936;2,1813;-12,2441;-4,2342;-7,6843;-18,4344;-12,3242;-0,1165;10,2685
-36,2920;14,7051;-21,7187;1,3307;1,0537;0,9769;-11,9001;-4,9224;-10,0940;-19,9988;-11,1207;1,0871;10,8016
-36,3068;15,5823;-21,2028;3,5652;2,5842;-0,2275;-11,5561;-5,6105;-12,5037;-21,3909;-9,9171;2,3074;11,1456
-36,1497;16,2701;-20,7025;5,7998;4,3202;-1,4320;-11,2122;-6,2987;-14,9293;-22,6109;-8,7297;3,3223;11,5068
-35,8206;16,9755;-20,0302;8,0514;5,8675;-2,6529;-10,8843;-7,0031;-17,1667;-23,6432;-7,3543;4,5427;11,6615
-35,3344;17,4914;-19,1861;10,0970;7,4148;-3,6687;-10,3684;-7,5192;-19,4355;-24,6909;-5,9951;5,5744;12,0400
-34,4896;18,0249;-18,1545;12,3488;8,9792;-4,8732;-9,8686;-8,0353;-21,3286;-25,5665;-4,4314;6,5891;12,0227
-33,4728;18,3864;-17,1385;14,4289;10,3547;-6,0939;-9,1808;-8,5513;-23,2216;-26,2700;-3,0725;7,8268;12,2293
-32,2843;18,5584;-15,9350;16,3199;11,7301;-7,1262;-8,4929;-9,0836;-25,1455;-26,8014;-1,5086;8,6695;12,0400
-30,9088;18,7480;-14,7473;18,2284;13,1229;-8,1585;-7,8050;-9,4276;-26,6942;-27,1607;-0,1498;9,7183;12,0573
-29,5789;18,7480;-13,3878;19,9475;14,3264;-9,1909;-7,1335;-9,7878;-28,2581;-27,3327;1,4142;10,5781;11,8852
-27,6727;18,7480;-11,8245;21,6844;15,5300;-10,2393;-6,2737;-9,9437;-29,6498;-27,5353;2,7729;11,4551;11,7305
-25,9842;18,7832;-10,4651;23,2317;16,7511;-11,0995;-5,4139;-10,3039;-30,8694;-27,3633;4,3371;12,1430;11,3864
-23,9214;18,4391;-8,9340;24,8148;17,8003;-11,9758;-4,5541;-10,4759;-31,9318;-27,2066;5,7125;12,8308;11,0596
-21,8742;18,0951;-7,1986;26,0183;18,6601;-12,6639;-3,6943;-10,6640;-32,6199;-26,8779;7,0880;13,5360;10,5435
-19,6553;17,7686;-5,6677;27,2399;19,5375;-13,3521;-2,8345;-10,6640;-33,3230;-26,3773;8,4634;14,0519;10,0275
-17,2648;17,2701;-3,9485;28,2897;20,2254;-14,0562;-1,9913;-10,6640;-33,8690;-25,7048;9,8560;14,5852;9,5114
-14,6867;16,5819;-2,2294;29,1676;20,9309;-14,5722;-0,9430;-10,6640;-34,0411;-24,8604;11,0596;14,9292;9,0124
-12,1087;15,8938;-0,5102;29,8554;21,4646;-15,1042;-0,0832;-10,6801;-34,2429;-23,8287;12,2632;15,2906;8,3243
-9,5306;15,2231;1,2089;30,5796;21,8085;-15,4482;0,7599;-10,5081;-34,0859;-22,8281;13,4841;15,4626;7,6361
-6,9688;14,3802;2,9280;30,9418;22,1702;-15,7923;1,8083;-10,3523;-33,7569;-21,4526;14,5331;15,6520;6,9650
-4,2190;13,3306;4,6472;31,1138;22,3600;-16,1680;2,6681;-10,0083;-33,2559;-20,0772;15,3929;15,6520;6,1048
-1,4692;12,4876;6,3833;31,3222;22,3600;-16,1522;3,5110;-9,6643;-32,5831;-18,7174;16,2527;15,6694;5,2446
1,2806;11,4726;7,9306;31,1684;22,3778;-16,3558;4,5596;-9,3204;-31,7384;-17,1859;17,1300;15,5149;4,3843
4,0304;10,2681;9,4779;30,8244;22,2235;-16,1680;5,4363;-8,9926;-30,7218;-15,4668;17,8354;15,1534;3,5241
6,7802;9,0637;11,0252;30,5167;21,8795;-16,1997;6,1072;-8,4767;-29,5334;-13,7636;18,3513;15,0162;2,6639
9,5471;7,8593;12,5898;29,8286;21,5532;-15,8399;6,9670;-7,9608;-28,1732;-11,8726;18,8848;14,5001;1,8037
12,1252;6,6719;13,9652;29,1767;21,0548;-15,6996;7,8438;-7,4448;-26,6412;-9,9978;19,2288;13,9840;0,9602
14,7032;5,2784;15,3581;28,1443;20,3843;-15,1837;8,5317;-6,9452;-24,9220;-7,9188;19,6080;13,4680;-0,0888
17,2988;4,0908;16,5617;27,1300;19,5065;-14,6677;9,2196;-6,2573;-23,2339;-6,0442;19,5904;12,9692;-0,9490
19,7227;2,7143;17,7828;25,9436;18,8536;-14,1518;9,9246;-5,5695;-21,1711;-3,9814;19,7976;12,2983;-1,7926
21,9573;1,3377;18,8145;24,5670;17,8212;-13,6519;10,4405;-4,8816;-19,1240;-1,9186;19,6256;11,4381;-2,8415
24,2097;-0,0388;19,8638;23,2261;16,8064;-12,9800;10,9564;-4,1938;-16,8895;0,1441;19,4712;10,5779;-3,7017
26,2904;-1,4154;20,7413;21,5052;15,6020;-12,1202;11,4723;-3,5224;-14,6708;2,2069;19,1272;9,7348;-4,5783
28,1994;-2,8084;21,4291;19,7844;14,3976;-11,2604;12,0055;-2,6461;-12,2645;4,2696;18,8008;8,6854;-5,2501
29,9185;-3,9964;22,1525;18,0987;13,2105;-10,4168;12,3667;-1,9748;-9,8582;6,3494;18,3023;7,8593;-6,1103
31,6741;-5,3893;22,4965;16,0160;11,8339;-9,3689;12,5214;-1,0984;-7,4681;8,2233;17,6141;6,6379;-6,9868
33,0679;-6,5938;22,8404;14,1403;10,4746;-8,5416;12,8827;-0,4271;-4,8901;10,3032;16,9435;5,6056;-7,6749
34,2715;-7,7982;23,2200;12,0923;8,9259;-7,3217;13,0720;0,4493;-2,2955;12,2114;16,0833;4,5902;-8,3793
35,5119;-9,0026;23,2200;9,8377;7,3772;-6,2900;13,0547;1,1205;0,0942;13,9305;15,2405;3,3689;-8,8792
36,3901;-10,2232;23,2378;7,7895;5,8285;-5,2747;13,2613;1,9970;2,6723;15,6497;14,2082;2,3534;-9,5835
37,0965;-11,2555;23,0658;5,5521;4,2798;-4,0711;13,0720;2,6681;5,2503;17,3863;13,1932;1,1489;-10,1157
37,6495;-12,2878;22,9294;3,3314;2,7311;-2,8675;13,0893;3,5447;7,8454;18,9512;11,9887;-0,0721;-10,4436
37,8215;-13,3361;22,4133;0,9050;1,1991;-1,6640;12,9173;4,2326;10,2517;20,3267;10,7843;-1,0878;-10,9758
38,0306;-14,1963;21,9150;-1,3324;-0,5384;-0,4604;12,7626;4,9204;12,6580;21,7199;9,5970;-2,2923;-11,3359
37,8771;-15,0724;21,2268;-3,5699;-2,0871;0,7432;12,4185;5,6083;15,0818;22,9412;8,2205;-3,5132;-11,5079
37,5516;-15,7606;20,5741;-5,8073;-3,6358;1,9468;12,0918;6,2961;17,3338;23,9729;6,8439;-4,5290;-11,6799
37,0725;-16,4645;19,5241;-8,0610;-5,1845;3,1504;11,5757;7,0010;19,3966;25,0404;5,4843;-5,7498;-11,8680
36,2123;-16,9964;18,6991;-10,1263;-6,7332;4,3539;11,0596;7,5169;21,4770;25,7283;3,9188;-6,7985;-11,8680
35,3889;-17,3404;17,4947;-12,1915;-8,2819;5,5744;10,5435;8,0328;23,3680;26,4341;2,5590;-7,6424;-11,8680
34,1845;-17,6845;16,2902;-14,2727;-9,8467;6,6061;10,0446;8,5488;25,2948;26,9680;0,9936;-8,6909;-11,8841
33,0167;-18,0443;15,1032;-16,1657;-11,2233;7,6208;9,3565;9,0647;26,8421;27,3300;-0,3663;-9,5511;-11,7281
31,4862;-18,2320;13,7440;-18,0745;-12,6159;8,8585;8,6683;9,5977;28,4074;27,5020;-1,9316;-10,4114;-11,3681
29,7654;-18,2320;12,1953;-19,7954;-13,8203;9,7012;7,9972;9,9417;29,8010;27,7100;-3,2916;-11,2877;-11,2122
28,0806;-18,2477;10,6466;-21,5318;-15,0406;10,7501;7,1200;10,3028;31,0228;27,5561;-4,8567;-11,9758;-10,8843
26,0154;-18,0757;9,0979;-23,0960;-16,0729;11,6098;6,4489;10,4577;32,0910;27,2120;-6,2333;-12,6800;-10,3523
23,9680;-17,9195;7,5663;-24,4880;-17,1210;12,4869;5,5886;10,8188;32,7788;26,9040;-7,6098;-13,1960;-10,0406
21,7483;-17,5913;5,8454;-25,7078;-17,9812;13,1575;4,7453;11,0080;33,4850;26,2158;-9,0026;-13,7281;-9,3365
19,3386;-17,0754;4,1246;-26,7401;-18,8572;14,0519;3,6962;10,9908;34,0376;25,5456;-10,2070;-14,0721;-8,8368
