"Time (s) Run #1";"Position (mm) Run #1";"Time (s) Run #2";"Position (mm) Run #2";"Time (s) Run #3";"Position (mm) Run #3"
5,040;0,3440;5,040;61,4040;5,040;123,3240
5,050;0,3440;5,050;61,4040;5,050;123,3240
5,060;0,3440;5,060;61,4040;5,060;123,3240
5,070;0,3440;5,070;61,4040;5,070;123,3240
5,080;0,3440;5,080;61,4040;5,080;123,3240
5,090;0,3440;5,090;61,4040;5,090;123,3240
5,100;0,3440;5,100;61,4040;5,100;123,3240
5,110;0,3440;5,110;61,4040;5,110;123,3240
5,120;0,3440;5,120;61,4040;5,120;123,3240
5,130;0,3440;5,130;61,4040;5,130;123,3240
5,140;0,3440;5,140;61,4040;5,140;123,3240
5,150;0,3440;5,150;61,4040;5,150;123,3240
5,160;0,3440;5,160;61,4040;5,160;123,3240
5,170;0,3440;5,170;61,4040;5,170;123,3240
5,180;0,3440;5,180;61,4040;5,180;123,3240
5,190;0,3440;5,190;61,4040;5,190;123,3240
5,200;0,3440;5,200;61,4040;5,200;123,3240
5,210;0,3545;5,210;61,4040;5,210;123,3240
5,220;0,1720;5,220;61,4040;5,220;123,3240
5,230;0,1720;5,230;61,4040;5,230;123,3240
5,240;0,1720;5,240;61,4040;5,240;123,3240
5,250;0,1720;5,250;61,4040;5,250;123,3240
5,260;0,1720;5,260;61,4040;5,260;123,3240
5,270;0,1720;5,270;61,4040;5,270;123,3240
5,280;0,1720;5,280;61,4176;5,280;123,3240
5,290;0,1720;5,290;61,2320;5,290;123,3240
5,300;0,1720;5,300;61,2320;5,300;123,3240
5,310;0,1720;5,310;61,2320;5,310;123,3240
5,320;0,1720;5,320;61,2320;5,320;123,3240
5,330;0,1720;5,330;61,2320;5,330;123,3240
5,340;0,1720;5,340;61,2320;5,340;123,3240
5,350;0,1720;5,350;61,2320;5,350;123,3240
5,360;0,1720;5,360;61,2320;5,360;123,3240
5,370;0,1720;5,370;61,2320;5,370;123,3240
5,380;0,1720;5,380;61,2320;5,380;123,3240
5,390;0,1720;5,390;61,2320;5,390;123,3240
5,400;0,1720;5,400;61,2320;5,400;123,3240
5,410;0,1720;5,410;61,2320;5,410;123,3240
5,420;0,1720;5,420;61,2320;5,420;123,3240
5,430;0,1720;5,430;61,2320;5,430;123,3240
5,440;0,1720;5,440;61,2320;5,440;123,3240
5,450;0,1720;5,450;61,2456;5,450;123,3240
5,460;0,1720;5,460;61,0600;5,460;123,3240
5,470;0,1720;5,470;61,0600;5,470;123,3240
5,480;0,1720;5,480;61,0600;5,480;123,3240
5,490;0,1720;5,490;61,0600;5,490;123,3240
5,500;0,1720;5,500;61,0600;5,500;123,3240
5,510;0,1720;5,510;61,0600;5,510;123,3240
5,520;0,1720;5,520;61,0600;5,520;123,3240
5,530;0,1720;5,530;61,0600;5,530;123,3240
5,540;0,1720;5,540;61,0600;5,540;123,3240
5,550;0,1720;5,550;61,0600;5,550;123,3407
5,560;0,1720;5,560;61,0600;5,560;123,1520
5,570;0,1720;5,570;61,0600;5,570;123,1520
5,580;0,1720;5,580;61,0600;5,580;123,1520
5,590;0,1720;5,590;61,0600;5,590;123,1520
5,600;0,1720;5,600;61,0600;5,600;123,1520
5,610;0,1720;5,610;61,0600;5,610;123,1520
5,620;0,1720;5,620;61,0600;5,620;123,1520
5,630;0,1720;5,630;61,0600;5,630;123,1520
5,640;0,1720;5,640;61,0600;5,640;123,1520
5,650;0,1720;5,650;61,0600;5,650;123,1520
5,660;0,1720;5,660;61,0600;5,660;123,1520
5,670;0,1615;5,670;61,0600;5,670;123,1520
5,680;0,3440;5,680;61,0600;5,680;123,1520
5,690;0,3440;5,690;61,0600;5,690;123,1520
5,700;0,3440;5,700;61,0600;5,700;123,1354
5,710;0,3440;5,710;61,0600;5,710;123,3240
5,720;0,3440;5,720;61,0600;5,720;123,3240
5,730;0,3440;5,730;61,0600;5,730;123,3240
5,740;0,3440;5,740;61,0600;5,740;123,3240
5,750;0,3440;5,750;61,0600;5,750;123,3240
5,760;0,3440;5,760;61,0465;5,760;123,3240
5,770;0,3440;5,770;61,2320;5,770;123,3240
5,780;0,3440;5,780;61,2320;5,780;123,3240
5,790;0,3440;5,790;61,2320;5,790;123,3240
5,800;0,3440;5,800;61,2320;5,800;123,3240
5,810;0,3440;5,810;61,2320;5,810;123,3240
5,820;0,3440;5,820;61,2320;5,820;123,3240
5,830;0,3440;5,830;61,2320;5,830;123,3240
5,840;0,3440;5,840;61,2320;5,840;123,3240
5,850;0,3440;5,850;61,2320;5,850;123,3240
5,860;0,3440;5,860;61,2320;5,860;123,3240
5,870;0,3440;5,870;61,2320;5,870;123,3240
5,880;0,3440;5,880;61,2320;5,880;123,3240
5,890;0,3440;5,890;61,2184;5,890;123,3240
5,900;0,3440;5,900;61,4040;5,900;123,3240
5,910;0,3440;5,910;61,4040;5,910;123,3240
5,920;0,3440;5,920;61,4040;5,920;123,3240
5,930;0,3440;5,930;61,4040;5,930;123,3240
5,940;0,3440;5,940;61,4040;5,940;123,3240
5,950;0,3440;5,950;61,4040;5,950;123,3240
5,960;0,3440;5,960;61,4040;5,960;123,3240
5,970;0,3440;5,970;61,4040;5,970;123,3240
5,980;0,3440;5,980;61,4040;5,980;123,3240
5,990;0,3440;5,990;61,4040;5,990;123,3240
6,000;0,3440;6,000;61,4040;6,000;123,3240
6,010;0,3440;6,010;61,4040;6,010;123,3240
6,020;0,3440;6,020;61,4040;6,020;123,3240
6,030;0,3440;6,030;61,4040;6,030;123,3240
6,040;0,3440;6,040;61,4040;6,040;123,3240
6,050;0,3440;6,050;61,4040;6,050;123,3240
6,060;0,3440;6,060;61,4040;6,060;123,3240
6,070;0,3440;6,070;61,4040;6,070;123,3240
6,080;0,3440;6,080;61,4040;6,080;123,3240
6,090;0,3440;6,090;61,4040;6,090;123,3240
6,100;0,3440;6,100;61,4040;6,100;123,3240
6,110;0,3545;6,110;61,4040;6,110;123,3240
6,120;0,1720;6,120;61,4040;6,120;123,3240
6,130;0,1720;6,130;61,4040;6,130;123,3240
6,140;0,1720;6,140;61,4040;6,140;123,3240
6,150;0,1720;6,150;61,4040;6,150;123,3240
6,160;0,1720;6,160;61,4040;6,160;123,3240
6,170;0,1720;6,170;61,4040;6,170;123,3240
6,180;0,1720;6,180;61,4040;6,180;123,3240
6,190;0,1720;6,190;61,4040;6,190;123,3240
6,200;0,1720;6,200;61,4040;6,200;123,3240
6,210;0,1720;6,210;61,4040;6,210;123,3240
6,220;0,1720;6,220;61,4040;6,220;123,3240
6,230;0,1720;6,230;61,4040;6,230;123,3240
6,240;0,1825;6,240;61,4040;6,240;123,3240
6,250;0,0000;6,250;61,4040;6,250;123,3240
6,260;0,0000;6,260;61,4040;6,260;123,3240
6,270;0,0000;6,270;61,4040;6,270;123,3240
6,280;0,0000;6,280;61,4040;6,280;123,3240
6,290;0,0000;6,290;61,4176;6,290;123,3240
6,300;0,0000;6,300;61,2320;6,300;123,3240
6,310;0,0000;6,310;61,2320;6,310;123,3240
6,320;0,0000;6,320;61,2320;6,320;123,3240
6,330;0,0000;6,330;61,2320;6,330;123,3407
6,340;0,0000;6,340;61,2320;6,340;123,1520
6,350;0,0000;6,350;61,2320;6,350;123,1520
6,360;0,0000;6,360;61,2320;6,360;123,1520
6,370;0,0000;6,370;61,2320;6,370;123,1520
6,380;0,0000;6,380;61,2320;6,380;123,1520
6,390;0,0000;6,390;61,2320;6,390;123,1520
6,400;0,0000;6,400;61,2320;6,400;123,1520
6,410;0,0000;6,410;61,2320;6,410;123,1520
6,420;0,0000;6,420;61,2320;6,420;123,1520
6,430;0,0000;6,430;61,2320;6,430;123,1520
6,440;0,0000;6,440;61,2320;6,440;123,1520
6,450;0,0000;6,450;61,2320;6,450;123,1520
6,460;0,0000;6,460;61,2320;6,460;123,1520
6,470;0,0000;6,470;61,2320;6,470;123,1520
6,480;0,0000;6,480;61,2456;6,480;123,1520
6,490;0,0000;6,490;61,0600;6,490;123,1520
6,500;0,0000;6,500;61,0600;6,500;123,1520
6,510;0,0000;6,510;61,0600;6,510;123,1520
6,520;0,0000;6,520;61,0600;6,520;123,1520
6,530;0,0000;6,530;61,0600;6,530;123,1520
6,540;0,0000;6,540;61,0600;6,540;123,1520
6,550;0,0000;6,550;61,0600;6,550;123,1520
6,560;0,0000;6,560;61,0600;6,560;123,1520
6,570;0,0000;6,570;61,0600;6,570;123,1520
6,580;-0,0105;6,580;61,0600;6,580;123,1520
6,590;0,1720;6,590;61,0465;6,590;123,1520
6,600;0,1720;6,600;61,2320;6,600;123,1520
6,610;0,1720;6,610;61,2320;6,610;123,1520
6,620;0,1720;6,620;61,2320;6,620;123,1520
6,630;0,1720;6,630;61,2320;6,630;123,1520
6,640;0,1720;6,640;61,2320;6,640;123,1520
6,650;0,1720;6,650;61,2320;6,650;123,1520
6,660;0,1720;6,660;61,2320;6,660;123,1520
6,670;0,1720;6,670;61,2320;6,670;123,1520
6,680;0,1720;6,680;61,2320;6,680;123,1520
6,690;0,1720;6,690;61,2320;6,690;123,1520
6,700;0,1720;6,700;61,2320;6,700;123,1520
6,710;0,1720;6,710;61,2320;6,710;123,1520
6,720;0,1720;6,720;61,2320;6,720;123,1354
6,730;0,1720;6,730;61,2320;6,730;123,3240
6,740;0,1720;6,740;61,2320;6,740;123,3240
6,750;0,1720;6,750;61,2320;6,750;123,3240
6,760;0,1720;6,760;61,2320;6,760;123,3240
6,770;0,1720;6,770;61,2320;6,770;123,3240
6,780;0,1720;6,780;61,2320;6,780;123,3240
6,790;0,1720;6,790;61,2320;6,790;123,3240
6,800;0,1720;6,800;61,2320;6,800;123,3240
6,810;0,1720;6,810;61,2320;6,810;123,3240
6,820;0,1720;6,820;61,2184;6,820;123,3240
6,830;0,1720;6,830;61,4040;6,830;123,3240
6,840;0,1720;6,840;61,4040;6,840;123,3240
6,850;0,1720;6,850;61,4040;6,850;123,3240
6,860;0,1720;6,860;61,4040;6,860;123,3240
6,870;0,1720;6,870;61,4040;6,870;123,3240
6,880;0,1720;6,880;61,4040;6,880;123,3240
6,890;0,1720;6,890;61,4040;6,890;123,3240
6,900;0,1720;6,900;61,4040;6,900;123,3240
6,910;0,1720;6,910;61,4040;6,910;123,3240
6,920;0,1720;6,920;61,4040;6,920;123,3240
6,930;0,1720;6,930;61,4040;6,930;123,3240
6,940;0,1720;6,940;61,4040;6,940;123,3240
6,950;0,1720;6,950;61,4040;6,950;123,3240
6,960;0,1720;6,960;61,4040;6,960;123,3240
6,970;0,1720;6,970;61,4040;6,970;123,3240
6,980;0,1720;6,980;61,4040;6,980;123,3240
6,990;0,1720;6,990;61,4040;6,990;123,3240
7,000;0,1720;7,000;61,4040;7,000;123,3407
7,010;0,1720;7,010;61,4040;7,010;123,1520
7,020;0,1720;7,020;61,4040;7,020;123,1520
7,030;0,1720;7,030;61,4040;7,030;123,1520
7,040;0,1720;7,040;61,4040;7,040;123,1520
7,050;0,1720;7,050;61,4040;7,050;123,1520
7,060;0,1720;7,060;61,4040;7,060;123,1520
7,070;0,1720;7,070;61,4040;7,070;123,1520
7,080;0,1720;7,080;61,4040;7,080;123,1520
7,090;0,1720;7,090;61,4040;7,090;123,1520
7,100;0,1720;7,100;61,4040;7,100;123,1520
7,110;0,1720;7,110;61,4040;7,110;123,1520
7,120;0,1720;7,120;61,4040;7,120;123,1520
7,130;0,1825;7,130;61,4040;7,130;123,1520
7,140;0,0000;7,140;61,4040;7,140;123,1520
7,150;0,0000;7,150;61,4040;7,150;123,1520
7,160;0,0000;7,160;61,4040;7,160;123,1520
7,170;0,0000;7,170;61,4040;7,170;123,1520
7,180;0,0000;7,180;61,4040;7,180;123,1520
7,190;0,0000;7,190;61,4040;7,190;123,1520
7,200;0,0000;7,200;61,4040;7,200;123,1520
7,210;0,0000;7,210;61,4040;7,210;123,1520
7,220;0,0000;7,220;61,4040;7,220;123,1520
7,230;0,0000;7,230;61,4176;7,230;123,1520
7,240;0,0000;7,240;61,2320;7,240;123,1520
7,250;0,0000;7,250;61,2320;7,250;123,1520
7,260;0,0000;7,260;61,2320;7,260;123,1520
7,270;0,0000;7,270;61,2320;7,270;123,1520
7,280;0,0000;7,280;61,2320;7,280;123,1520
7,290;0,0000;7,290;61,2320;7,290;123,1520
7,300;0,0000;7,300;61,2320;7,300;123,1520
7,310;0,0000;7,310;61,2320;7,310;123,1520
7,320;0,0000;7,320;61,2320;7,320;123,1520
7,330;0,0000;7,330;61,2320;7,330;123,1520
7,340;0,0000;7,340;61,2320;7,340;123,1520
7,350;0,0000;7,350;61,2320;7,350;123,1520
7,360;0,0000;7,360;61,2320;7,360;123,1520
7,370;0,0000;7,370;61,2320;7,370;123,1520
7,380;0,0000;7,380;61,2320;7,380;123,1520
7,390;0,0000;7,390;61,2320;7,390;123,1520
7,400;0,0000;7,400;61,2320;7,400;123,1520
7,410;0,0000;7,410;61,2320;7,410;123,1520
7,420;0,0000;7,420;61,2320;7,420;123,1520
7,430;0,0000;7,430;61,2320;7,430;123,1520
7,440;0,0000;7,440;61,2320;7,440;123,1520
7,450;0,0000;7,450;61,2320;7,450;123,1520
7,460;0,0000;7,460;61,2320;7,460;123,1520
7,470;0,0000;7,470;61,2320;7,470;123,1520
7,480;0,0000;7,480;61,2320;7,480;123,1520
7,490;0,0000;7,490;61,2320;7,490;123,1520
7,500;0,0000;7,500;61,2320;7,500;123,1520
7,510;0,0000;7,510;61,2320;7,510;123,1520
7,520;0,0000;7,520;61,2320;7,520;123,1354
7,530;0,0000;7,530;61,2320;7,530;123,3240
7,540;0,0000;7,540;61,2320;7,540;123,3240
7,550;0,0000;7,550;61,2320;7,550;123,3240
7,560;0,0000;7,560;61,2320;7,560;123,3240
7,570;0,0000;7,570;61,2320;7,570;123,3240
7,580;0,0000;7,580;61,2320;7,580;123,3240
7,590;0,0000;7,590;61,2320;7,590;123,3240
7,600;0,0000;7,600;61,2320;7,600;123,3240
7,610;-0,0105;7,610;61,2320;7,610;123,3240
7,620;0,1720;7,620;61,2320;7,620;123,3240
7,630;0,1720;7,630;61,2320;7,630;123,3240
7,640;0,1720;7,640;61,2320;7,640;123,3240
7,650;0,1720;7,650;61,2320;7,650;123,3240
7,660;0,1720;7,660;61,2320;7,660;123,3240
7,670;0,1720;7,670;61,2320;7,670;123,3240
7,680;0,1720;7,680;61,2320;7,680;123,3240
7,690;0,1720;7,690;61,2320;7,690;123,3240
7,700;0,1720;7,700;61,2320;7,700;123,3240
7,710;0,1720;7,710;61,2320;7,710;123,3240
7,720;0,1720;7,720;61,2320;7,720;123,3240
7,730;0,1720;7,730;61,2320;7,730;123,3240
7,740;0,1720;7,740;61,2320;7,740;123,3240
7,750;0,1720;7,750;61,2320;7,750;123,3240
7,760;0,1720;7,760;61,2320;7,760;123,3240
7,770;0,1615;7,770;61,2320;7,770;123,3240
7,780;0,3440;7,780;61,2320;7,780;123,3240
7,790;0,3440;7,790;61,2320;7,790;123,3240
7,800;0,3440;7,800;61,2184;7,800;123,3240
7,810;0,3440;7,810;61,4040;7,810;123,3240
7,820;0,3440;7,820;61,4040;7,820;123,3240
7,830;0,3440;7,830;61,4040;7,830;123,3240
7,840;0,3440;7,840;61,4040;7,840;123,3240
7,850;0,3440;7,850;61,4040;7,850;123,3240
7,860;0,3440;7,860;61,4040;7,860;123,3240
7,870;0,3440;7,870;61,4040;7,870;123,3240
7,880;0,3440;7,880;61,4040;7,880;123,3240
7,890;0,3440;7,890;61,4040;7,890;123,3240
7,900;0,3440;7,900;61,4040;7,900;123,3240
7,910;0,3440;7,910;61,4040;7,910;123,3407
7,920;0,3440;7,920;61,4040;7,920;123,1520
7,930;0,3440;7,930;61,4040;7,930;123,1520
7,940;0,3440;7,940;61,4040;7,940;123,1520
7,950;0,3440;7,950;61,4040;7,950;123,1520
7,960;0,3440;7,960;61,4040;7,960;123,1520
7,970;0,3440;7,970;61,4040;7,970;123,1520
7,980;0,3440;7,980;61,4040;7,980;123,1520
7,990;0,3440;7,990;61,4040;7,990;123,1520
8,000;0,3440;8,000;61,4040;8,000;123,1520
8,010;0,3440;8,010;61,4040;8,010;123,1520
8,020;0,3440;8,020;61,4040;8,020;123,1520
8,030;0,3440;8,030;61,4040;8,030;123,1520
8,040;0,3440;8,040;61,4040;8,040;123,1520
8,050;0,3440;8,050;61,4040;8,050;123,1520
8,060;0,3545;8,060;61,4040;8,060;123,1520
8,070;0,1720;8,070;61,4040;8,070;123,1520
8,080;0,1720;8,080;61,4040;8,080;123,1520
8,090;0,1720;8,090;61,4040;8,090;123,1520
8,100;0,1720;8,100;61,4040;8,100;123,1520
8,110;0,1720;8,110;61,4040;8,110;123,1520
8,120;0,1720;8,120;61,4040;8,120;123,1520
8,130;0,1720;8,130;61,4040;8,130;123,1520
8,140;0,1720;8,140;61,4040;8,140;123,1520
8,150;0,1720;8,150;61,4040;8,150;123,1520
8,160;0,1720;8,160;61,4040;8,160;123,1520
8,170;0,1720;8,170;61,4040;8,170;123,1520
8,180;0,1720;8,180;61,4040;8,180;123,1520
8,190;0,1825;8,190;61,4040;8,190;123,1520
8,200;0,0000;8,200;61,4040;8,200;123,1520
8,210;0,0000;8,210;61,4040;8,210;123,1520
8,220;0,0000;8,220;61,4040;8,220;123,1520
8,230;0,0000;8,230;61,4040;8,230;123,1520
8,240;0,0000;8,240;61,4040;8,240;123,1520
8,250;0,0000;8,250;61,4040;8,250;123,1520
8,260;0,0000;8,260;61,4040;8,260;123,1520
8,270;0,0000;8,270;61,4040;8,270;123,1520
8,280;0,0000;8,280;61,4040;8,280;123,1520
8,290;0,0000;8,290;61,4176;8,290;123,1520
8,300;0,0000;8,300;61,2320;8,300;123,1520
8,310;0,0000;8,310;61,2320;8,310;123,1520
8,320;0,0000;8,320;61,2320;8,320;123,1520
8,330;0,0000;8,330;61,2320;8,330;123,1520
8,340;0,0000;8,340;61,2320;8,340;123,1520
8,350;0,0000;8,350;61,2320;8,350;123,1520
8,360;0,0000;8,360;61,2320;8,360;123,1520
8,370;0,0000;8,370;61,2320;8,370;123,1520
8,380;0,0000;8,380;61,2320;8,380;123,1520
8,390;0,0105;8,390;61,2320;8,390;123,1520
8,400;-0,1720;8,400;61,2320;8,400;123,1520
8,410;-0,1720;8,410;61,2320;8,410;123,1520
8,420;-0,1720;8,420;61,2320;8,420;123,1354
8,430;-0,1720;8,430;61,2320;8,430;123,3240
8,440;-0,1720;8,440;61,2320;8,440;123,3240
8,450;-0,1720;8,450;61,2320;8,450;123,3240
8,460;-0,1720;8,460;61,2320;8,460;123,3240
8,470;-0,1720;8,470;61,2320;8,470;123,3240
8,480;-0,1720;8,480;61,2320;8,480;123,3240
8,490;-0,1720;8,490;61,2320;8,490;123,3240
8,500;-0,1720;8,500;61,2320;8,500;123,3240
8,510;-0,1720;8,510;61,2320;8,510;123,3240
8,520;-0,1720;8,520;61,2320;8,520;123,3240
8,530;-0,1720;8,530;61,2320;8,530;123,3240
8,540;-0,1720;8,540;61,2320;8,540;123,3240
8,550;-0,1825;8,550;61,2320;8,550;123,3240
8,560;0,0000;8,560;61,2320;8,560;123,3240
8,570;0,0000;8,570;61,2320;8,570;123,3240
8,580;0,0000;8,580;61,2320;8,580;123,3240
8,590;0,0000;8,590;61,2320;8,590;123,3240
8,600;0,0000;8,600;61,2320;8,600;123,3240
8,610;0,0000;8,610;61,2320;8,610;123,3240
8,620;0,0000;8,620;61,2320;8,620;123,3240
8,630;0,0000;8,630;61,2320;8,630;123,3240
8,640;0,0000;8,640;61,2320;8,640;123,3240
8,650;0,0000;8,650;61,2320;8,650;123,3240
8,660;0,0000;8,660;61,2320;8,660;123,3240
8,670;0,0000;8,670;61,2320;8,670;123,3240
8,680;0,0000;8,680;61,2320;8,680;123,3240
8,690;0,0000;8,690;61,2320;8,690;123,3240
8,700;0,0000;8,700;61,2320;8,700;123,3240
8,710;-0,0105;8,710;61,2320;8,710;123,3240
8,720;0,1720;8,720;61,2320;8,720;123,3240
8,730;0,1720;8,730;61,2320;8,730;123,3240
8,740;0,1720;8,740;61,2184;8,740;123,3240
8,750;0,1720;8,750;61,4040;8,750;123,3407
8,760;0,1720;8,760;61,4040;8,760;123,1520
8,770;0,1720;8,770;61,4040;8,770;123,1520
8,780;0,1720;8,780;61,4040;8,780;123,1520
8,790;0,1720;8,790;61,4040;8,790;123,1520
8,800;0,1720;8,800;61,4040;8,800;123,1520
8,810;0,1720;8,810;61,4040;8,810;123,1520
8,820;0,1720;8,820;61,4040;8,820;123,1520
8,830;0,1720;8,830;61,4040;8,830;123,1520
8,840;0,1720;8,840;61,4040;8,840;123,1520
8,850;0,1720;8,850;61,4040;8,850;123,1520
8,860;0,1720;8,860;61,4040;8,860;123,1520
8,870;0,1720;8,870;61,4040;8,870;123,1520
8,880;0,1615;8,880;61,4040;8,880;123,1520
8,890;0,3440;8,890;61,4040;8,890;123,1520
8,900;0,3440;8,900;61,4040;8,900;123,1520
8,910;0,3440;8,910;61,4040;8,910;123,1520
8,920;0,3440;8,920;61,4040;8,920;123,1520
8,930;0,3440;8,930;61,4040;8,930;123,1520
8,940;0,3440;8,940;61,4040;8,940;123,1520
8,950;0,3440;8,950;61,4040;8,950;123,1520
8,960;0,3440;8,960;61,4040;8,960;123,1520
8,970;0,3440;8,970;61,4040;8,970;123,1520
8,980;0,3440;8,980;61,4040;8,980;123,1520
8,990;0,3440;8,990;61,4040;8,990;123,1520
9,000;0,3440;9,000;61,4040;9,000;123,1520
9,010;0,3440;9,010;61,4040;9,010;123,1520
9,020;0,3440;9,020;61,4040;9,020;123,1520
9,030;0,3440;9,030;61,4040;9,030;123,1520
9,040;0,3440;9,040;61,4040;9,040;123,1520
9,050;0,3440;9,050;61,4040;9,050;123,1520
9,060;0,3440;9,060;61,4040;9,060;123,1520
9,070;0,3440;9,070;61,4040;9,070;123,1520
9,080;0,3440;9,080;61,4040;9,080;123,1520
9,090;0,3440;9,090;61,4040;9,090;123,1520
9,100;0,3440;9,100;61,4040;9,100;123,1520
9,110;0,3440;9,110;61,4040;9,110;123,1520
9,120;0,3440;9,120;61,4040;9,120;123,1520
9,130;0,3440;9,130;61,4040;9,130;123,1520
9,140;0,3440;9,140;61,4040;9,140;123,1520
9,150;0,3440;9,150;61,4040;9,150;123,1520
9,160;0,3440;9,160;61,4040;9,160;123,1520
9,170;0,3440;9,170;61,4040;9,170;123,1520
9,180;0,3440;9,180;61,4040;9,180;123,1520
9,190;0,3440;9,190;61,4040;9,190;123,1520
9,200;0,3545;9,200;61,4040;9,200;123,1520
9,210;0,1720;9,210;61,4040;9,210;123,1520
9,220;0,1720;9,220;61,4040;9,220;123,1520
9,230;0,1720;9,230;61,4040;9,230;123,1520
9,240;0,1720;9,240;61,4040;9,240;123,1520
9,250;0,1720;9,250;61,4040;9,250;123,1520
9,260;0,1720;9,260;61,4040;9,260;123,1520
9,270;0,1720;9,270;61,4176;9,270;123,1520
9,280;0,1720;9,280;61,2320;9,280;123,1520
9,290;0,1720;9,290;61,2320;9,290;123,1520
9,300;0,1720;9,300;61,2320;9,300;123,1520
9,310;0,1720;9,310;61,2320;9,310;123,1520
9,320;0,1720;9,320;61,2320;9,320;123,1520
9,330;0,1720;9,330;61,2320;9,330;123,1520
9,340;0,1720;9,340;61,2320;9,340;123,1520
9,350;0,1720;9,350;61,2320;9,350;123,1520
9,360;0,1720;9,360;61,2320;9,360;123,1520
9,370;0,1720;9,370;61,2320;9,370;123,1520
9,380;0,1825;9,380;61,2320;9,380;123,1520
9,390;0,0000;9,390;61,2320;9,390;123,1520
9,400;0,0000;9,400;61,2320;9,400;123,1520
9,410;0,0000;9,410;61,2320;9,410;123,1520
9,420;0,0000;9,420;61,2320;9,420;123,1520
9,430;0,0000;9,430;61,2320;9,430;123,1520
9,440;0,0000;9,440;61,2320;9,440;123,1520
9,450;0,0000;9,450;61,2320;9,450;123,1520
9,460;0,0000;9,460;61,2320;9,460;123,1520
9,470;0,0000;9,470;61,2320;9,470;123,1520
9,480;0,0000;9,480;61,2320;9,480;123,1520
9,490;0,0000;9,490;61,2320;9,490;123,1520
9,500;0,0000;9,500;61,2320;9,500;123,1520
9,510;0,0000;9,510;61,2320;9,510;123,1520
9,520;0,0000;9,520;61,2320;9,520;123,1520
9,530;0,0000;9,530;61,2320;9,530;123,1520
9,540;0,0000;9,540;61,2320;9,540;123,1520
9,550;0,0000;9,550;61,2320;9,550;123,1520
9,560;0,0000;9,560;61,2320;9,560;123,1520
9,570;0,0000;9,570;61,2320;9,570;123,1520
9,580;0,0000;9,580;61,2320;9,580;123,1520
9,590;0,0000;9,590;61,2320;9,590;123,1520
9,600;0,0000;9,600;61,2320;9,600;123,1520
9,610;0,0000;9,610;61,2320;9,610;123,1520
9,620;0,0000;9,620;61,2320;9,620;123,1520
9,630;0,0000;9,630;61,2320;9,630;123,1520
9,640;0,0000;9,640;61,2320;9,640;123,1520
9,650;0,0000;9,650;61,2320;9,650;123,1520
9,660;0,0000;9,660;61,2320;9,660;123,1520
9,670;0,0000;9,670;61,2320;9,670;123,1520
9,680;0,0000;9,680;61,2320;9,680;123,1520
9,690;0,0000;9,690;61,2184;9,690;123,1520
9,700;0,0000;9,700;61,4040;9,700;123,1520
9,710;0,0000;9,710;61,4040;9,710;123,1520
9,720;0,0000;9,720;61,4040;9,720;123,1520
9,730;0,0000;9,730;61,4040;9,730;123,1520
9,740;-0,0105;9,740;61,4040;9,740;123,1520
9,750;0,1720;9,750;61,4040;9,750;123,1520
9,760;0,1720;9,760;61,4040;9,760;123,1520
9,770;0,1720;9,770;61,4040;9,770;123,1520
9,780;0,1720;9,780;61,4040;9,780;123,1520
9,790;0,1720;9,790;61,4040;9,790;123,1520
9,800;0,1720;9,800;61,4040;9,800;123,1520
9,810;0,1720;9,810;61,4040;9,810;123,1520
9,820;0,1720;9,820;61,4040;9,820;123,1520
9,830;0,1720;9,830;61,4040;9,830;123,1520
9,840;0,1720;9,840;61,4040;9,840;123,1520
9,850;0,1720;9,850;61,4040;9,850;123,1520
9,860;0,1720;9,860;61,4040;9,860;123,1520
9,870;0,1720;9,870;61,4040;9,870;123,1520
9,880;0,1720;9,880;61,3904;9,880;123,1520
9,890;0,1720;9,890;61,5760;9,890;123,1520
9,900;0,1720;9,900;61,5760;9,900;123,1520
9,910;0,1720;9,910;61,5760;9,910;123,1520
9,920;0,1720;9,920;61,5760;9,920;123,1520
9,930;0,1720;9,930;61,5760;9,930;123,1520
9,940;0,1720;9,940;61,5760;9,940;123,1520
9,950;0,1720;9,950;61,5760;9,950;123,1520
9,960;0,1615;9,960;61,5760;9,960;123,1520
9,970;0,3440;9,970;61,5760;9,970;123,1520
9,980;0,3440;9,980;61,5760;9,980;123,1520
9,990;0,3440;9,990;61,5760;9,990;123,1520
10,000;0,3440;10,000;61,5760;10,000;123,1520
10,010;0,3440;10,010;61,5760;10,010;123,1520
10,020;0,3440;10,020;61,5760;10,020;123,1520
10,030;0,3440;10,030;61,5760;10,030;123,1520
10,040;0,3440;10,040;61,5760;10,040;123,1520
10,050;0,3440;10,050;61,5760;10,050;123,1520
10,060;0,3440;10,060;61,5760;10,060;123,1520
10,070;0,3440;10,070;61,5760;10,070;123,1520
10,080;0,3440;10,080;61,5760;10,080;123,1354
10,090;0,3440;10,090;61,5760;10,090;123,3240
10,100;0,3440;10,100;61,5760;10,100;123,3240
10,110;0,3440;10,110;61,5760;10,110;123,3240
10,120;0,3440;10,120;61,5760;10,120;123,3240
10,130;0,3440;10,130;61,5896;10,130;123,3240
10,140;0,3440;10,140;61,4040;10,140;123,3240
10,150;0,3440;10,150;61,4040;10,150;123,3240
10,160;0,3440;10,160;61,4040;10,160;123,3240
10,170;0,3440;10,170;61,4040;10,170;123,3240
10,180;0,3440;10,180;61,4040;10,180;123,3240
