"Position (mm) Run #1";"Position (mm) Run #2"
-6,1035;-6,4280
-5,6155;-7,1161
-4,9276;-7,8042
-4,2397;-8,5193
-3,5798;-9,0622
-2,7201;-9,4063
-1,8603;-9,8040
-1,0005;-9,8040
-0,1407;-9,8308
0,7191;-9,6588
1,5789;-9,5137
2,4669;-9,1966
3,1265;-8,7076
4,0430;-8,0197
4,5305;-7,3588
5,2752;-6,4990
5,5907;-5,6663
6,1635;-4,6346
6,3355;-3,6029
6,5360;-2,5712
6,5360;-1,5668
6,5645;-0,3359
6,4209;0,6958
6,1054;1,7001
5,5893;2,9311
5,0732;3,9903
4,5855;4,8501
3,8974;5,7099
3,2375;6,5974
2,3773;7,2852
1,5171;8,0285
0,6569;8,3448
-0,2033;8,9162
-1,0635;9,0882
-1,9237;9,2880
-2,8120;9,3158
-3,5001;9,1716
-4,1882;8,8275
-4,9043;8,5113
-5,4482;7,9952
-5,7923;7,5345
-6,1363;6,6467
-6,5082;6,0138
-6,7080;4,9539
-6,7358;4,1212
-6,5638;3,0889
-6,4197;2,0840
-6,1035;0,8522
-5,5876;-0,1801
-5,0717;-1,1851
-4,5837;-2,4167
-3,8958;-3,4490
-3,2359;-4,5085
-2,3761;-5,3687
-1,5164;-6,2289
-0,6566;-7,1161
0,2032;-7,8312
1,0912;-8,3473
1,7508;-8,8902
2,6389;-9,2343
3,3267;-9,6320
4,0146;-9,6320
4,7308;-9,6320
5,2752;-9,6857
5,6191;-9,3417
5,9916;-9,0246
6,1635;-8,5087
6,3925;-8,0197
6,1920;-7,3588
6,2489;-6,4990
5,8764;-5,6392
5,7613;-4,8065
5,2452;-3,7749
4,7575;-2,7703
4,0694;-1,5395
3,3813;-0,5078
2,6931;0,5239
2,0332;1,5555
1,1730;2,5872
0,3128;3,6189
-0,5474;4,6782
-1,4357;5,5656
-2,0958;6,2534
-2,9840;6,9413
-3,6721;7,6846
-4,3882;8,0008
-4,9043;8,5722
-5,4482;8,7442
-5,7923;8,9440
-6,1642;8,9718
-6,3640;8,8275
-6,3640;8,4835
-6,3918;8,1672
-6,2198;7,6511
-6,0757;7,1628
-5,7596;6,5023
-5,2437;5,6421
-4,7277;4,7818
-4,2397;3,9492
-3,5519;2,9169
-2,8920;1,8571
-2,0322;1,0517
-1,1444;-0,1801
-0,4846;-1,2124
0,3752;-2,2719
1,2632;-3,1049
1,9228;-4,1644
2,8108;-5,0246
3,5270;-5,8848
4,0146;-6,7990
4,7592;-7,2881
5,1032;-8,0032
5,4472;-8,5462
5,8196;-8,9171
6,0200;-9,1160
6,0200;-9,1160
6,0485;-9,1160
5,8764;-9,1697
5,7329;-8,8258
5,4173;-8,5087
4,9012;-7,9928
4,4135;-7,5038
3,7253;-6,8160
3,0372;-6,1551
2,3491;-5,2953
1,6892;-4,4626
0,8289;-3,4310
-0,0594;-2,3721
-0,7194;-1,5395
-1,6077;-0,5078
-2,2959;0,5239
-2,9840;1,5555
-3,6721;2,6147
-4,3882;3,4745
-4,9322;4,3343
-5,2762;5,2216
-5,6203;5,9095
-6,0200;6,6250
-5,9922;7,1409
-6,2198;7,6846
-6,0478;8,0563
-5,8759;8,2560
-5,7317;8,2560
-5,4156;8,2837
-4,8997;8,1117
-4,4117;7,9675
-3,6959;7,6511
-3,2359;7,1351
-2,3481;6,6467
-1,6883;5,9585
-0,8004;5,2980
-0,1407;4,4378
0,7473;3,6051
1,4351;2,5453
2,1230;1,7125
2,8108;0,6802
3,5270;-0,3521
4,0430;-1,4117
4,5589;-2,2447
5,1316;-3,3042
5,2752;-4,1644
5,6760;-5,0246
5,6476;-5,9119
5,8764;-6,6000
5,7044;-7,3151
5,5609;-7,8581
5,2168;-8,2022
4,8728;-8,5731
4,5855;-8,7451
3,8690;-8,9440
3,3813;-8,9709
2,6931;-8,8258
2,0050;-8,4818
1,3451;-8,1378
0,4567;-7,8478
-0,2033;-7,1329
-1,0916;-6,6710
-1,7798;-5,7842
-2,4679;-5,1504
-3,1560;-4,0916
-3,8721;-3,2590
-4,3882;-2,2001
-4,9322;-1,3676
-5,2762;-0,3359
-5,6481;0,6958
-5,8480;1,7549
-5,8480;2,6147
-5,8480;3,4745
-5,8759;4,3343
-5,7317;5,2216
-5,3878;5,9095
-5,0717;6,6250
-4,5558;7,1686
-4,0678;7,5126
-3,3799;7,8843
-2,6921;8,0563
-2,0042;8,2560
-1,3163;8,2837
-0,6566;8,1117
0,2314;7,9952
0,9192;7,4514
1,6071;7,1351
2,2949;6,6467
2,9828;5,9585
3,6990;5,2980
4,2433;4,4378
4,5872;3,5775
4,9312;2,7448
5,3036;1,6851
5,4756;0,8522
5,6760;-0,1801
5,7044;-1,2397
5,5324;-2,0726
5,3888;-3,1321
5,0732;-3,9923
4,5287;-4,8797
4,2131;-5,5407
3,7253;-6,4550
3,0372;-6,9711
2,3491;-7,4871
1,6609;-8,0301
0,9728;-8,4011
0,3128;-8,6000
-0,5755;-8,6000
-1,2637;-8,6000
-1,9518;-8,6538
-2,6399;-8,3098
-3,3561;-7,9659
-3,8721;-7,6488
-4,4161;-7,1599
-4,7602;-6,4720
-5,1042;-5,8112
-5,4761;-4,9514
-5,6760;-4,0916
-5,6760;-3,2318
-5,7039;-2,3721
-5,5319;-1,5395
-5,3878;-0,5078
-5,0438;0,5512
-4,7277;1,4110
-4,2118;2,2433
-3,7238;3,3300
-3,0360;3,9903
-2,3481;4,8777
-1,6603;5,5932
-0,9724;6,1091
-0,2845;6,6250
0,4033;7,1686
1,0912;7,5403
1,7791;7,7400
2,4952;7,7400
3,0111;7,7400
3,5270;7,7954
4,0430;7,4237
4,5872;7,3071
4,9596;6,7910
5,1316;6,3026
5,3320;5,6144
5,3320;4,9263
5,3604;4,2657
5,2168;3,4055
4,8728;2,5453
4,5287;1,7125
4,2131;0,6528
3,6970;-0,1801
3,1809;-1,2397
2,6931;-2,0999
2,0050;-2,9601
1,3169;-3,8203
0,6287;-4,7076
-0,0594;-5,3958
-0,7476;-6,1109
-1,4357;-6,6270
-2,1238;-7,1701
-2,8400;-7,5141
-3,3561;-7,8851
-3,8721;-8,0571
-4,4161;-8,2560
-4,7881;-8,2829
-4,9322;-8,1109
-5,3320;-7,9659
-5,3041;-7,6488
-5,5319;-7,1329
-5,3599;-6,6440
-5,1879;-5,9561
-5,0438;-5,2683
-4,7277;-4,6075
-4,1839;-3,7477
-3,8679;-2,8879
-3,3799;-2,0281
-2,6921;-1,1684
-2,0042;-0,3359
-1,3163;0,7232
-0,6004;1,5830
-0,1407;2,4427
0,7473;3,3300
1,4633;4,0179
1,9510;4,7057
2,6672;5,4212
3,1831;5,9371
3,7273;6,4530
4,0713;7,0243
4,4153;7,1963
4,7876;7,3683
4,9596;7,5957
5,1600;7,3960
5,1884;7,4514
5,0164;7,1074
4,8444;6,7633
4,7008;6,4746
4,3851;5,7589
3,8407;5,2704
3,5533;4,5822
2,8369;3,9216
2,3491;3,0614
1,6609;2,2012
0,9446;1,3410
0,4849;0,5081
-0,4316;-0,5515
-0,9196;-1,4117
-1,6077;-2,2719
-2,3239;-3,1321
-2,8400;-4,0195
-3,3561;-4,7076
-3,9001;-5,3958
-4,2441;-6,1109
-4,5882;-6,6270
-4,9601;-7,1701
-5,1600;-7,5141
-5,1600;-7,8851
-5,1600;-8,0840
-5,1879;-8,0840
-5,0438;-8,1109
-4,6998;-7,9659
-4,3559;-7,5950
-4,0398;-7,4769
-3,5239;-6,9609
-3,0360;-6,4450
-2,3201;-5,9561
-1,8322;-5,2953
-1,1444;-4,4084
-0,4565;-3,7477
0,2314;-2,8879
0,9474;-2,0281
1,4351;-1,1956
2,1512;-0,1366
2,6672;0,7232
3,1831;1,5830
3,7273;2,4702
4,0713;3,1306
4,4436;4,0179
4,6156;4,7333
4,8160;5,2216
4,8160;5,9647
4,8160;6,2811
4,8728;6,8523
4,5004;7,0243
4,3567;7,1963
4,0410;7,4237
3,5250;7,2240
3,0089;7,2794
2,4928;6,9354
1,9767;6,5913
1,4889;6,2749
0,8008;5,7865
0,1126;5,0708
-0,6036;4,6098
-1,0916;3,7221
-1,8078;3,0614
-2,3239;2,2012
-2,8400;1,3410
-3,3561;0,4808
-3,9001;-0,3794
-4,2721;-1,2397
-4,4161;-2,0999
-4,7881;-2,9873
-4,9880;-3,6754
-5,0159;-4,3635
-4,8160;-5,0517
-4,8439;-5,7669
-4,6998;-6,2830
-4,3559;-6,8260
-4,0119;-7,1970
-3,6959;-7,3690
-3,1800;-7,5410
-2,6921;-7,7400
-1,9761;-7,7669
-1,4883;-7,5950
-0,8004;-7,4499
-0,0844;-7,1060
0,4033;-6,7890
1,1194;-6,2731
1,6071;-5,7842
2,3232;-5,0963
2,8674;-4,4355
3,1831;-3,5486
3,7273;-2,8879
4,0996;-2,0281
4,2716;-1,1684
4,4436;-0,3086
4,6440;0,5786
4,6440;1,2390
4,6724;2,1263
4,5004;2,7866
4,3567;3,7015
4,0127;4,1898
3,6970;4,9053
3,1526;5,4212
2,8369;5,9647
2,3491;6,3364
1,6327;6,5083
1,1448;6,6803
0,4285;6,9077
-0,0594;6,7080
-0,7757;6,7633
-1,2637;6,3917
-1,9799;6,2749
-2,4959;5,7312
-3,0400;5,4424
-3,3561;4,7267
-3,9001;4,2382
-4,2721;3,5500
-4,4441;2,8894
-4,6440;2,0292
-4,6161;1,1416
-4,8439;0,4808
-4,6719;-0,3794
-4,4999;-1,2397
-4,3559;-2,1271
-4,0119;-2,7880
-3,6679;-3,6754
-3,3519;-4,3635
-2,8360;-5,0788
-2,3481;-5,5948
-1,6322;-6,1380
-1,1163;-6,4820
-0,6285;-6,8260
0,0875;-7,2240
0,5753;-7,1970
1,2914;-7,3960
1,8073;-7,4230
2,3232;-7,2510
2,8674;-7,1060
3,2114;-6,7890
3,5553;-6,2460
3,8993;-5,9561
4,2716;-5,2412
4,4720;-4,7524
4,4720;-4,0645
4,4720;-3,4038
4,5004;-2,5440
4,3567;-1,6570
3,9843;-0,9964
3,8690;-0,1366
3,3246;0,7505
3,0089;1,4110
2,4928;2,2982
1,9767;2,9861
1,4607;3,6739
0,9728;4,3893
0,2565;4,9053
-0,2315;5,4488
-0,9477;5,7928
-1,4638;6,1367
-1,9799;6,5083
-2,4959;6,7080
-3,0400;6,7080
-3,3840;6,7357
-3,7281;6,5637
-4,1001;6,4193
-4,2721;6,1029
-4,4720;5,5592
-4,4720;5,2704
-4,4999;4,5547
-4,3279;4,0661
-4,1559;3,4055
-4,0119;2,5178
-3,6679;1,8571
-3,3240;0,9695
-3,0080;0,3087
-2,4921;-0,5515
-1,9761;-1,4390
-1,4883;-2,0999
-0,7723;-2,9873
-0,2564;-3,6754
0,2314;-4,3635
0,9474;-5,0788
1,4633;-5,6219
2,0075;-5,9389
2,3232;-6,4820
2,8674;-6,8530
3,2114;-7,0250
3,5553;-7,2240
3,9277;-7,2240
4,0996;-7,2510
4,3000;-7,0790
4,3000;-6,9340
4,3284;-6,5900
4,1564;-6,2731
4,0127;-5,7571
3,6403;-5,2683
3,5250;-4,5804
2,9806;-3,8925
2,6648;-3,2047
2,1488;-2,5440
1,6327;-1,6570
1,1166;-0,9964
0,6287;-0,1366
-0,0876;0,7505
-0,6036;1,4384
-1,1197;2,0988
-1,6358;2,9861
-2,1519;3,7015
-2,6960;4,2174
-3,0400;4,7333
-3,3840;5,2768
-3,7560;5,6208
-3,9280;5,9647
-4,1001;6,3364
-4,3000;6,5360
-4,3000;6,5360
-4,3279;6,5637
-4,1559;6,4193
-3,9839;6,0476
-3,8399;5,9309
-3,4959;5,3872
-3,1800;5,0708
-2,6640;4,5822
-2,1481;3,8941
-1,6322;3,2060
-1,1163;2,5178
-0,6004;1,8297
-0,0844;1,1689
0,4033;0,2814
1,1194;-0,3794
1,6635;-1,2669
1,9793;-1,9551
2,5235;-2,6432
2,8674;-3,3313
3,2114;-4,0466
3,5837;-4,5356
3,7557;-5,2779
3,9277;-5,6219
4,1280;-5,9659
4,1564;-6,3100
3,9560;-6,7080
4,0127;-6,6810
3,6403;-6,8800
3,4966;-6,9070
3,1526;-6,7620
2,8369;-6,3910
2,2925;-6,2460
1,9767;-5,9291
1,4607;-5,4132
0,9446;-4,9243
0,4567;-4,2094
-0,2596;-3,7206
-0,7757;-3,0327
-1,2918;-2,3449
-1,8359;-1,6842
-2,1519;-0,7972
-2,6960;-0,1093
-3,0400;0,5786
-3,3840;1,2664
-3,7560;1,9543
-3,9280;2,6421
-4,1280;3,3575
-4,1280;3,8734
-4,1280;4,3893
-4,1559;4,9328
-3,9839;5,2768
-3,8399;5,6484
-3,4959;5,8204
-3,1520;6,0200
-2,8360;6,0200
-2,2921;6,0476
-1,9761;5,8756
-1,4602;5,7312
-0,9443;5,3872
-0,4284;5,0708
0,0875;4,5547
0,6035;4,0386
1,1194;3,5500
1,6353;2,8619
2,1795;2,1738
2,5235;1,4856
2,8674;0,7975
3,2397;0,1093
3,4117;-0,5788
3,5837;-1,2397
3,7840;-2,1271
3,7840;-2,8424
3,7840;-3,3313
3,8123;-4,0466
3,6687;-4,5627
3,2963;-5,0788
3,1526;-5,6490
2,8086;-5,7939
2,4928;-6,1650
1,9485;-6,3370
1,6327;-6,5360
1,1166;-6,5360
0,6005;-6,5630
0,0845;-6,3910
-0,4316;-6,2460
-0,9477;-5,9021
-1,4919;-5,5852
-1,8078;-5,0692
-2,3519;-4,5533
-2,6960;-4,0645
-3,0400;-3,3495
-3,4120;-2,8608
-3,5840;-2,1729
-3,7560;-1,5123
-3,9560;-0,6252
-3,9560;0,0627
-3,9839;0,7505
-3,8120;1,4384
-3,6400;2,1263
-3,4959;2,8141
-3,1520;3,5295
-2,8080;4,0454
-2,4921;4,5889
-1,9481;4,9328
-1,6322;5,2768
-1,1163;5,6484
-0,5722;5,8204
-0,2564;6,0200
0,2595;6,0200
0,7754;6,0476
1,2914;5,9033
1,8355;5,5316
2,1795;5,4148
2,5235;4,8711
2,8674;4,5547
3,2397;4,0386
3,4117;3,5500
3,6120;2,8619
3,6120;2,1738
3,6120;1,4856
3,6403;0,7975
3,4683;0,1093
3,2963;-0,5788
3,1526;-1,2669
2,8086;-1,9551
2,4645;-2,6432
2,1205;-3,3585
1,8047;-3,8474
1,2886;-4,5627
0,7726;-5,1058
0,2283;-5,4499
-0,0876;-5,7939
-0,6036;-6,1650
-1,1478;-6,3640
-1,4638;-6,3370
-2,0079;-6,5630
-2,3519;-6,3640
-2,6960;-6,4180
-3,0400;-6,0470
-3,4120;-5,9021
-3,5840;-5,5852
-3,7840;-5,0692
-3,7840;-4,5533
-3,7840;-4,0374
-3,8120;-3,5486
-3,6400;-2,8608
-3,4680;-2,1729
-3,3240;-1,4850
-2,9800;-0,7972
-2,6360;-0,1093
-2,3201;0,5786
-1,7761;1,2664
-1,4602;1,9543
-0,9443;2,6696
-0,4003;3,1855
-0,0844;3,7015
0,4315;4,2449
0,9474;4,5613
1,4916;5,1324
1,8355;5,3044
2,1795;5,4764
2,5235;5,6760
2,8957;5,6760
3,0677;5,7036
3,2397;5,5316
3,4400;5,3872
3,4400;5,0432
3,4400;4,6991
3,4683;4,3826
3,2963;3,8666
3,1526;3,3780
2,7803;2,6624
2,6366;2,1738
2,2925;1,4856
1,9767;0,7975
1,4324;0,1093
1,1166;-0,5788
0,6005;-1,2669
0,0563;-1,9823
-0,2596;-2,4712
-0,8038;-3,1865
-1,1197;-3,7026
-1,6639;-4,2186
-2,0079;-4,7618
-2,3519;-5,1058
-2,6960;-5,4769
-3,0680;-5,6490
-3,2400;-5,8210
-3,4120;-6,0200
-3,6120;-6,0200
-3,6120;-6,0470
-3,6400;-5,8750
-3,4680;-5,7301
-3,2960;-5,3861
-3,1240;-5,0422
-2,9800;-4,7253
-2,6360;-4,2094
-2,2921;-3,6934
-1,9761;-3,2047
-1,4322;-2,5168
-1,0882;-1,8017
-0,7723;-1,3131
-0,2564;-0,6252
0,2877;0,0627
0,6035;0,7505
1,1476;1,4658
1,4916;1,9543
1,8355;2,6696
2,1795;3,2130
2,5235;3,5295
2,8957;4,0729
3,0960;4,4169
3,0677;4,7884
3,2680;4,9604
3,2680;5,1324
3,2963;5,3320
3,1243;5,3320
2,9523;5,3596
2,7803;5,2152
2,6366;4,8436
2,2925;4,6991
1,9485;4,3826
1,6045;3,8390
1,2886;3,5225
0,7444;3,0339
0,4285;2,3183
-0,1157;1,8297
-0,4316;1,1142
-0,9758;0,6254
-1,3198;-0,0627
-1,6358;-0,7508
-2,1799;-1,4662
-2,5520;-1,9551
;-2,6704
;-3,1865
;-3,7026
;-4,2186
;-4,7618
;-5,1329
;-5,2779
;-5,6490
;-5,8480
;-5,8480
;-5,8480
;-5,8750
;-5,7030
;-5,5581
;-5,2141
;-4,8973
;-4,3542
;-4,0374
;-3,5215
;-3,0327
;-2,3176
;-1,8290
;-1,1411
;-0,4259
;0,0627
;0,7505
;1,4658
;1,9817
;2,4702
;3,2130
;3,5295
;4,0729
;4,4169
;4,7884
;4,9604
;5,1600
;5,1324
;5,3596
;5,1876
;5,0156
;4,8436
;4,6991
;4,3826
;3,8390
;3,5225
;3,0064
;2,5178
;1,8023
;1,3136
;0,6254
;-0,0900
;-0,5788
;-1,2669
;-1,9823
;-2,4984
;-3,0145
;-3,5305
;-4,0737
;-4,4178
;-4,7618
